"State Abbreviation","State Name","Reporting Period","State Expanded Medicaid","Preliminary or Updated","Final Report","New Applications Submitted to Medicaid and CHIP Agencies","New Applications Submitted to Medicaid and CHIP Agencies - footnotes","Applications for Financial Assistance Submitted to the State Based Marketplace","Applications for Financial Assistance Submitted to the State Based Marketplace - footnotes","Total Applications for Financial Assistance Submitted at State Level","Total Applications for Financial Assistance Submitted at State Level - footnotes","Individuals Determined Eligible for Medicaid at Application","Individuals Determined Eligible for Medicaid at Application - footnotes","Individuals Determined Eligible for CHIP at Application","Individuals Determined Eligible for CHIP at Application - footnotes","Total Medicaid and CHIP Determinations","Total Medicaid and CHIP Determinations - footnotes","Medicaid and CHIP Child Enrollment","Medicaid and CHIP Child Enrollment - footnotes","Total Medicaid and CHIP Enrollment","Total Medicaid and CHIP Enrollment - footnotes","Total Medicaid Enrollment","Total Medicaid Enrollment - footnotes","Total CHIP Enrollment","Total CHIP Enrollment - footnotes","Total Adult Medicaid Enrollment","Total Adult Medicaid Enrollment - footnotes","Total Medicaid and CHIP Determinations Processed in Less than 24 Hours","Total Medicaid and CHIP Determinations Processed in Less than 24 Hours - footnotes","Total Medicaid and CHIP Determinations Processed Between 24 Hours and 7 Days","Total Medicaid and CHIP Determinations Processed Between 24 Hours and 7 Days - footnotes","Total Medicaid and CHIP Determinations Processed Between 8 Days and 30 Days","Total Medicaid and CHIP Determinations Processed Between 8 Days and 30 Days - footnotes","Total Medicaid and CHIP Determinations Processed between 31 days and 45 days","Total Medicaid and CHIP Determinations Processed between 31 days and 45 days - footnotes","Total Medicaid and CHIP Determinations Processed in More than 45 Days","Total Medicaid and CHIP Determinations Processed in More than 45 Days - footnotes","Total Call Center Volume (Number of Calls)","Total Call Center Volume (Number of Calls) - footnotes","Average Call Center Wait Time (Minutes)","Average Call Center Wait Time (Minutes) - footnotes","Average Call Center Abandonment Rate","Average Call Center Abandonment Rate - footnotes"
MN,Minnesota,202008,Y,P,N,3302,,12875,,16177,,10348,,54,,10402,,554691,,1113911,,1112491,,1420,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202008,Y,U,Y,4253,,13767,,18020,,10348,,54,,10402,,558839,,1122557,,1121042,,1515,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202009,Y,P,N,3357,,12211,,15568,,10453,,48,,10501,,559644,,1126414,,1125122,,1292,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202009,Y,U,Y,4332,,13153,,17485,,10453,,48,,10501,,563470,,1134193,,1132794,,1399,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202010,Y,P,N,3537,,12093,,15630,,9779,,19,,9798,,563767,,1137441,,1136255,,1186,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202010,Y,U,Y,4670,,13142,,17812,,9779,,19,,9798,,567647,,1146104,,1144795,,1309,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202011,Y,P,N,3100,,18800,,21900,,9230,,20,,9250,,567527,,1148255,,1147077,,1178,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202011,Y,U,Y,4124,,19694,,23818,,9230,,20,,9250,,571877,,1158186,,1156909,,1277,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202012,Y,P,N,3309,,26494,,29803,,13767,,34,,13801,,573368,,1164018,,1162816,,1202,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202012,Y,U,Y,4546,,28246,,32792,,13767,,34,,13801,,577567,,1173856,,1172518,,1338,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202101,Y,P,N,3244,,11012,,14256,,9161,,0,,9161,,576663,,1177259,,1176115,,1144,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202101,Y,U,Y,4338,,11831,,16169,,9161,,0,,9161,,580417,,1185566,,1184347,,1219,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202102,Y,P,N,3446,,11537,,14983,,8795,,13,,8808,,579970,,1186826,,1185674,,1152,,,,4330,,2278,,1450,,0,,0,,,,,,,
MN,Minnesota,202102,Y,U,Y,4416,,12312,,16728,,8795,,13,,8808,,583646,,1194775,,1193548,,1227,,,,4330,,2278,,1450,,0,,0,,,,,,,
MN,Minnesota,202103,Y,P,N,3973,,13105,,17078,,9738,,15,,9753,,583309,,1197185,,1196096,,1089,,,,4854,,2231,,1882,,0,,0,,,,,,,
MN,Minnesota,202103,Y,U,Y,4944,,13910,,18854,,9738,,15,,9753,,586513,,1204033,,1202754,,1279,,,,4854,,2231,,1882,,0,,0,,,,,,,
MN,Minnesota,202104,Y,P,N,3449,,11234,,14683,,8508,,8,,8516,,586232,,1206134,,1204932,,1202,,,,4571,,1887,,1492,,0,,0,,,,,,,
MN,Minnesota,202104,Y,U,Y,4334,,12628,,16962,,8508,,8,,8516,,589505,,1212987,,1211694,,1293,,,,4571,,1887,,1492,,0,,0,,,,,,,
MN,Minnesota,202105,Y,P,N,3161,,10457,,13618,,7975,,6,,7981,,588645,,1214107,,1212920,,1187,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202105,Y,U,Y,4034,,11267,,15301,,7975,,6,,7981,,592055,,1220864,,1219565,,1299,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202106,Y,P,N,3619,,11176,,14795,,8821,,8,,8829,,591832,,1223015,,1221692,,1323,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202106,Y,U,Y,4574,,11995,,16569,,8821,,8,,8829,,594870,,1229027,,1227581,,1446,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202107,Y,P,N,3239,,11916,,15155,,8258,,18,,8276,,594946,,1231976,,1230698,,1278,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202107,Y,U,Y,4346,,12831,,17177,,8258,,18,,8276,,598708,,1239326,,1237935,,1391,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202108,Y,P,N,3425,,11465,,14890,,8564,,15,,8579,,598608,,1240800,,1239512,,1288,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202108,Y,U,Y,4465,,12222,,16687,,8564,,15,,8579,,601308,,1247150,,1245749,,1401,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202109,Y,P,N,3245,,9977,,13222,,7849,,15,,7864,,600270,,1247455,,1246158,,1297,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202109,Y,U,Y,4356,,11094,,15450,,7849,,15,,7864,,603986,,1254409,,1253013,,1396,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202110,Y,P,N,3237,,10608,,13845,,8979,,9,,8988,,602384,,1254201,,1252839,,1362,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202110,Y,U,Y,4345,,11789,,16134,,8979,,9,,8988,,605830,,1261625,,1260118,,1507,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202111,Y,P,N,3033,,16148,,19181,,8573,,83,,8656,,604794,,1261710,,1260372,,1338,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202111,Y,U,Y,4167,,17082,,21249,,8573,,83,,8656,,608531,,1269137,,1267686,,1451,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202112,Y,P,N,2916,,18270,,21186,,9375,,73,,9448,,607575,,1270290,,1268942,,1348,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202112,Y,U,Y,4142,,19384,,23526,,9375,,73,,9448,,611784,,1278802,,1277284,,1518,,,,,,,,,,,,,,,,,,,
MN,Minnesota,202201,Y,P,N,3253,,14591,,17844,,9102,,101,,9203,,610801,,1280971,,1279566,,1405,,,,4755,,1857,,1774,,0,,0,,,,,,,
MN,Minnesota,202201,Y,U,Y,4421,,15271,,19692,,9102,,101,,9203,,614396,,1288019,,1286470,,1549,,,,4755,,1857,,1774,,0,,0,,,,,,,
MN,Minnesota,202202,Y,P,N,2945,,8615,,11560,,7258,,99,,7357,,613287,,1287576,,1286125,,1451,,,,3555,,1440,,1447,,0,,0,,,,,,,
MN,Minnesota,202202,Y,U,Y,4095,,9336,,13431,,7258,,99,,7357,,617176,,1295234,,1293643,,1591,,,,3555,,1440,,1447,,0,,0,,,,,,,
MN,Minnesota,202203,Y,P,N,3656,,9583,,13239,,8437,,98,,8535,,616198,,1296284,,1294750,,1534,,,,3955,,1845,,1819,,0,,0,,,,,,,
MN,Minnesota,202203,Y,U,Y,4756,,10365,,15121,,8437,,98,,8535,,619196,,1302484,,1300846,,1638,,,,3955,,1845,,1819,,0,,0,,,,,,,
MN,Minnesota,202204,Y,P,N,3188,,8384,,11572,,7211,,83,,7294,,618152,,1303297,,1301760,,1537,,,,3536,,1518,,1562,,0,,0,,,,,,,
MN,Minnesota,202204,Y,U,Y,4294,,9173,,13467,,7211,,83,,7294,,621230,,1309322,,1307660,,1662,,,,3536,,1518,,1562,,0,,0,,,,,,,
MN,Minnesota,202205,Y,P,N,3089,,8214,,11303,,7390,,91,,7481,,619849,,1309700,,1308172,,1528,,,,3505,,1446,,1433,,0,,0,,,,,,,
MN,Minnesota,202205,Y,U,Y,4080,,8994,,13074,,7390,,91,,7481,,622846,,1315330,,1313663,,1667,,,,3505,,1446,,1433,,0,,0,,,,,,,
MN,Minnesota,202206,Y,P,N,3324,,8329,,11653,,7445,,98,,7543,,621677,,1316213,,1314663,,1550,,,,3481,,1441,,1540,,0,,0,,,,,,,
MN,Minnesota,202206,Y,U,Y,4443,,9257,,13700,,7445,,98,,7543,,624388,,1321602,,1320107,,1495,,,,3481,,1441,,1540,,0,,0,,,,,,,
MN,Minnesota,202207,Y,P,N,3088,,8621,,11709,,7404,,94,,7498,,624187,,1325848,,1324114,,1734,,,,3355,,1575,,1446,,0,,0,,,,,,,
MN,Minnesota,202207,Y,U,Y,4210,,9201,,13411,,7404,,94,,7498,,627522,,1332742,,1330785,,1957,,,,3355,,1575,,1446,,0,,0,,,,,,,
MN,Minnesota,202208,Y,P,N,3579,,9686,,13265,,9048,,91,,9139,,627465,,1335705,,1333708,,1997,,,,3938,,1855,,2073,,0,,0,,,,,,,
MN,Minnesota,202208,Y,U,Y,4686,,10525,,15211,,9048,,91,,9139,,630323,,1342340,,1340239,,2101,,,,3938,,1855,,2073,,0,,0,,,,,,,
MN,Minnesota,202209,Y,P,N,3078,,8861,,11939,,6738,,82,,6820,,628852,,1342561,,1340460,,2101,,,,3039,,1575,,1383,,0,,0,,,,,,,
MN,Minnesota,202209,Y,U,Y,4235,,9782,,14017,,6738,,82,,6820,,630556,,1347511,,1345364,,2147,,,,3039,,1575,,1393,,0,,0,,,,,,,
MN,Minnesota,202210,Y,P,N,3024,,8908,,11932,,7392,,98,,7490,,636988,,1366216,,1363673,,2543,,,,3324,,1693,,1448,,0,,0,,,,,,,
MN,Minnesota,202210,Y,U,Y,4192,,9552,,13744,,7392,,98,,7490,,636988,,1366216,,1363673,,2543,,,,3324,,1693,,1448,,0,,0,,,,,,,
MN,Minnesota,202211,Y,P,N,2990,,15476,,18466,,8027,,120,,8147,,637858,,1370796,,1368169,,2627,,,,4089,,1592,,1353,,0,,0,,,,,,,
MN,Minnesota,202211,Y,U,Y,4024,,16138,,20162,,8027,,120,,8147,,637858,,1370796,,1368169,,2627,,,,4089,,1592,,1353,,0,,0,,,,,,,
MN,Minnesota,202212,Y,P,N,2909,,17352,,20261,,8638,,120,,8758,,637409,,1373387,,1370706,,2681,,,,4476,,1610,,1606,,0,,0,,,,,,,
MN,Minnesota,202212,Y,U,Y,4129,,18354,,22483,,8638,,120,,8758,,641211,,1380680,,1377837,,2843,,,,4476,,1610,,1606,,0,,0,,,,,,,
MN,Minnesota,202301,Y,P,N,3152,,14857,,18009,,9363,,125,,9488,,639954,,1383268,,1380378,,2890,,,,4786,,1807,,1724,,0,,0,,,,,,,
MN,Minnesota,202301,Y,U,Y,4290,,15765,,20055,,9363,,125,,9488,,642979,,1388972,,1385954,,3018,,,,4786,,1807,,1724,,0,,0,,,,,,,
MN,Minnesota,202302,Y,P,N,2772,,8079,,10851,,6857,,94,,6951,,641493,,1388749,,1385699,,3050,,,,3285,,1246,,1308,,0,,0,,,,,,,
MN,Minnesota,202302,Y,U,Y,3943,,8874,,12817,,6857,,94,,6951,,644854,,1395209,,1391938,,3271,,,,3285,,1246,,1308,,0,,0,,,,,,,
MN,Minnesota,202303,Y,P,N,3501,,9850,,13351,,8434,,135,,8569,,643674,,1396343,,1393030,,3313,,,,3934,,1637,,1820,,0,,0,,20170,"Does not include all calls received by call centers; Does not include all calls received after business hours",1,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.040,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202303,Y,U,Y,4645,,10653,,15298,,8434,,135,,8569,,646725,,1401973,,1398501,,3472,,,,3934,,1637,,1820,,0,,0,,20170,"Does not include all calls received by call centers; Does not include all calls received after business hours",1,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.040,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202304,Y,P,N,3943,,9027,,12970,,6699,,111,,6810,,645479,,1402189,,1398707,,3482,,,,2993,,1459,,1437,,0,,0,,17296,"Does not include all calls received by call centers; Does not include all calls received after business hours",1,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.050,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202304,Y,U,Y,3943,,9027,,12970,,6699,,111,,6810,,648385,,1407583,,1403919,,3664,,,,2993,,1459,,1437,,0,,0,,17296,"Does not include all calls received by call centers; Does not include all calls received after business hours",1,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.050,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202305,Y,P,N,4181,,10219,,14400,,7550,,126,,7676,,647219,,1408551,,1404867,,3684,,,,3492,,1694,,1570,,0,,0,,22765,"Does not include all calls received by call centers; Does not include all calls received after business hours",3,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.120,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202305,Y,U,Y,4181,,10219,,14400,,7550,,126,,7676,,649731,,1413651,,1409823,,3828,,,,3492,,1694,,1570,,0,,0,,22765,"Does not include all calls received by call centers; Does not include all calls received after business hours",3,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.120,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202306,Y,P,N,4291,,11807,,16098,,7637,,110,,7747,,648352,,1414100,,1410362,,3738,,,,3691,,1491,,1567,,0,,0,,21844,"Does not include all calls received by call centers; Does not include all calls received after business hours",6,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.180,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202306,Y,U,Y,4291,,11807,,16098,,7637,,110,,7747,,651257,,1419620,,1415709,,3911,,,,3691,,1491,,1567,,0,,0,,21844,"Does not include all calls received by call centers; Does not include all calls received after business hours",6,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.180,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202307,Y,P,N,4203,,12842,,17045,,8639,,101,,8740,,641463,,1401089,,1397352,,3737,,,,4056,,1635,,1586,,0,,0,,23537,"Does not include all calls received by call centers; Does not include all calls received after business hours",7,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.190,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202307,Y,U,Y,4203,,12842,,17045,,8639,,101,,8740,,645288,,1408658,,1404793,,3865,,,,4056,,1635,,1586,,0,,0,,23537,"Does not include all calls received by call centers; Does not include all calls received after business hours",7,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.190,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202308,Y,P,N,4723,,17079,,21802,,12161,,101,,12262,,631690,,1377009,,1373247,,3762,,,,5551,,2744,,2528,,0,,0,,16146,"Does not include all calls received by call centers; Does not include all calls received after business hours",4,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.130,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202308,Y,U,Y,4723,,17079,,21802,,12161,,101,,12262,,636219,,1388325,,1384284,,4041,,,,5551,,2744,,2528,,0,,0,,16146,"Does not include all calls received by call centers; Does not include all calls received after business hours",4,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.130,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202309,Y,P,N,4400,,14953,,19353,,9107,,75,,9182,,620303,,1350775,,1346786,,3989,,,,4651,,2108,,1823,,0,,0,,16379,"Does not include all calls received by call centers; Does not include all calls received after business hours",5,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.150,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202309,Y,U,Y,4400,,14953,,19353,,9107,,75,,9182,,626785,,1361860,,1357871,,3989,,,,4651,,2108,,1823,,0,,0,,16379,"Does not include all calls received by call centers; Does not include all calls received after business hours",5,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.150,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202310,Y,P,N,4731,,15474,,20205,,9291,,122,,9413,,612452,,1327676,,1323809,,3867,,,,4839,,2165,,1846,,0,,0,,27769,"Does not include all calls received by call centers; Does not include all calls received after business hours",8,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.200,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202310,Y,U,Y,4731,,15474,,20205,,9291,,122,,9413,,627762,,1351052,,1346874,,4178,,,,4839,,2165,,1846,,0,,0,,27769,"Does not include all calls received by call centers; Does not include all calls received after business hours",8,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.200,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202311,Y,P,N,4332,,22198,,26530,,9274,,90,,9364,,624021,,1342443,,1338417,,4026,,,,5498,,1822,,1787,,0,,0,,19465,"Does not include all calls received by call centers; Does not include all calls received after business hours",17,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.300,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
MN,Minnesota,202311,Y,U,Y,4332,,22198,,26530,,9274,,90,,9364,,629476,,1354173,,1349961,,4212,,,,5498,,1822,,1787,,0,,0,,19465,"Does not include all calls received by call centers; Does not include all calls received after business hours",17,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.300,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
